"ORIGIN","ORIGIN_CITY_NAME","DEST","DEST_CITY_NAME",
"SHV","Shreveport, LA","SDF","Louisville, KY",
"SHV","Shreveport, LA","HSV","Huntsville, AL",
"SHV","Shreveport, LA","LIT","Little Rock, AR",
"SHV","Shreveport, LA","ONT","Ontario, CA",
"SHV","Shreveport, LA","DFW","Dallas/Fort Worth, TX",
"SHV","Shreveport, LA","CAE","Columbia, SC",
"SHV","Shreveport, LA","SDF","Louisville, KY",
"SHV","Shreveport, LA","LIT","Little Rock, AR",
"SHV","Shreveport, LA","AUS","Austin, TX",
"SHV","Shreveport, LA","IAH","Houston, TX",
"SHV","Shreveport, LA","DFW","Dallas/Fort Worth, TX",
"SHV","Shreveport, LA","DFW","Dallas/Fort Worth, TX",
"SHV","Shreveport, LA","DFW","Dallas/Fort Worth, TX",
"SHX","Shageluk, AK","ANI","Aniak, AK",
"SHX","Shageluk, AK","BET","Bethel, AK",
"SHX","Shageluk, AK","FAI","Fairbanks, AK",
"SHX","Shageluk, AK","ANI","Aniak, AK",
"SHX","Shageluk, AK","ANI","Aniak, AK",
"SHX","Shageluk, AK","ANC","Anchorage, AK",
"SHX","Shageluk, AK","KGX","Grayling, AK",
"SIG","San Juan, PR","CPX","Culebra, PR",
"SIG","San Juan, PR","VQS","Vieques, PR",
"SIG","San Juan, PR","STX","Christiansted, VI",
"SIG","San Juan, PR","STT","Charlotte Amalie, VI",
"SIG","San Juan, PR","VQS","Vieques, PR",
"SIG","San Juan, PR","CPX","Culebra, PR",
"SIT","Sitka, AK","JNU","Juneau, AK",
"SIT","Sitka, AK","JNU","Juneau, AK",
"SIT","Sitka, AK","ANC","Anchorage, AK",
"SIT","Sitka, AK","JNU","Juneau, AK",
"SIT","Sitka, AK","SEA","Seattle, WA",
"SIT","Sitka, AK","JNU","Juneau, AK",
"SIT","Sitka, AK","KTN","Ketchikan, AK",
"SIT","Sitka, AK","PSG","Petersburg, AK",
"SIT","Sitka, AK","SEA","Seattle, WA",
"SIT","Sitka, AK","JNU","Juneau, AK",
"SIT","Sitka, AK","KTN","Ketchikan, AK",
"SIT","Sitka, AK","JNU","Juneau, AK",
"SIT","Sitka, AK","KLW","Klawock, AK",
"SIT","Sitka, AK","KAE","Kake, AK",
"SIT","Sitka, AK","JNU","Juneau, AK",
"SIT","Sitka, AK","KLW","Klawock, AK",
"SIT","Sitka, AK","KAE","Kake, AK",
"SIT","Sitka, AK","KTN","Ketchikan, AK",
"SIT","Sitka, AK","AGN","Angoon, AK",
"SJC","San Jose, CA","SEA","Seattle, WA",
"SJC","San Jose, CA","HNL","Honolulu, HI",
"SJC","San Jose, CA","OGG","Kahului, HI",
"SJC","San Jose, CA","LIH","Lihue, HI",
"SJC","San Jose, CA","KOA","Kona, HI",
"SJC","San Jose, CA","SEA","Seattle, WA",
"SJC","San Jose, CA","SEA","Seattle, WA",
"SJC","San Jose, CA","HNL","Honolulu, HI",
"SJC","San Jose, CA","OGG","Kahului, HI",
"SJC","San Jose, CA","KOA","Kona, HI",
"SJC","San Jose, CA","BOI","Boise, ID",
"SJC","San Jose, CA","IAH","Houston, TX",
"SJC","San Jose, CA","FAT","Fresno, CA",
"SJC","San Jose, CA","PSP","Palm Springs, CA",
"SJC","San Jose, CA","SMF","Sacramento, CA",
"SJC","San Jose, CA","SLC","Salt Lake City, UT",
"SJC","San Jose, CA","SAN","San Diego, CA",
"SJC","San Jose, CA","GEG","Spokane, WA",
"SJC","San Jose, CA","SEA","Seattle, WA",
"SJC","San Jose, CA","PDX","Portland, OR",
"SJC","San Jose, CA","JAC","Jackson, WY",
"SJC","San Jose, CA","LAX","Los Angeles, CA",
"SJC","San Jose, CA","SFO","San Francisco, CA",
"SJC","San Jose, CA","AUS","Austin, TX",
"SJC","San Jose, CA","PSP","Palm Springs, CA",
"SJC","San Jose, CA","DEN","Denver, CO",
"SJC","San Jose, CA","SLC","Salt Lake City, UT",
"SJC","San Jose, CA","HNL","Honolulu, HI",
"SJC","San Jose, CA","OGG","Kahului, HI",
"SJC","San Jose, CA","ONT","Ontario, CA",
"SJC","San Jose, CA","DEN","Denver, CO",
"SJC","San Jose, CA","LAS","Las Vegas, NV",
"SJC","San Jose, CA","SAN","San Diego, CA",
"SJC","San Jose, CA","SEA","Seattle, WA",
"SJC","San Jose, CA","PDX","Portland, OR",
"SJC","San Jose, CA","DAL","Dallas, TX",
"SJC","San Jose, CA","HNL","Honolulu, HI",
"SJC","San Jose, CA","OGG","Kahului, HI",
"SJC","San Jose, CA","BNA","Nashville, TN",
"SJC","San Jose, CA","LAX","Los Angeles, CA",
"SJC","San Jose, CA","PHX","Phoenix, AZ",
"SJC","San Jose, CA","BUR","Burbank, CA",
"SJC","San Jose, CA","LIH","Lihue, HI",
"SJC","San Jose, CA","MDW","Chicago, IL",
"SJC","San Jose, CA","SNA","Santa Ana, CA",
"SJC","San Jose, CA","KOA","Kona, HI",
"SJC","San Jose, CA","LGB","Long Beach, CA",
"SJC","San Jose, CA","IAH","Houston, TX",
"SJC","San Jose, CA","HHR","Hawthorne, CA",
"SJC","San Jose, CA","SBA","Santa Barbara, CA",
"SJC","San Jose, CA","MEM","Memphis, TN",
"SJC","San Jose, CA","IND","Indianapolis, IN",
"SJC","San Jose, CA","PHX","Phoenix, AZ",
"SJC","San Jose, CA","TUS","Tucson, AZ",
"SJC","San Jose, CA","LAS","Las Vegas, NV",
"SJC","San Jose, CA","LAS","Las Vegas, NV",
"SJC","San Jose, CA","LAS","Las Vegas, NV",
"SJC","San Jose, CA","PHX","Phoenix, AZ",
"SJC","San Jose, CA","PHX","Phoenix, AZ",
"SJC","San Jose, CA","DEN","Denver, CO",
"SJC","San Jose, CA","DEN","Denver, CO",
"SJC","San Jose, CA","PHX","Phoenix, AZ",
"SJC","San Jose, CA","SEA","Seattle, WA",
"SJC","San Jose, CA","ONT","Ontario, CA",
"SJC","San Jose, CA","RFD","Rockford, IL",
"SJC","San Jose, CA","SBD","San Bernardino, CA",
"SJC","San Jose, CA","SDF","Louisville, KY",
"SJC","San Jose, CA","RNO","Reno, NV",
"SJC","San Jose, CA","RFD","Rockford, IL",
"SJC","San Jose, CA","GEG","Spokane, WA",
"SJC","San Jose, CA","SEA","Seattle, WA",
"SJC","San Jose, CA","PDX","Portland, OR",
"SJC","San Jose, CA","LAX","Los Angeles, CA",
"SJC","San Jose, CA","SLC","Salt Lake City, UT",
"SJC","San Jose, CA","SLC","Salt Lake City, UT",
"SJC","San Jose, CA","STL","St. Louis, MO",
"SJC","San Jose, CA","BOI","Boise, ID",
"SJC","San Jose, CA","ONT","Ontario, CA",
"SJC","San Jose, CA","DEN","Denver, CO",
"SJC","San Jose, CA","LAS","Las Vegas, NV",
"SJC","San Jose, CA","SAN","San Diego, CA",
"SJC","San Jose, CA","GEG","Spokane, WA",
"SJC","San Jose, CA","SEA","Seattle, WA",
"SJC","San Jose, CA","PDX","Portland, OR",
"SJC","San Jose, CA","DAL","Dallas, TX",
"SJC","San Jose, CA","HOU","Houston, TX",
"SJC","San Jose, CA","LAX","Los Angeles, CA",
"SJC","San Jose, CA","PHX","Phoenix, AZ",
"SJC","San Jose, CA","BUR","Burbank, CA",
"SJC","San Jose, CA","MDW","Chicago, IL",
"SJC","San Jose, CA","SNA","Santa Ana, CA",
"SJC","San Jose, CA","LGB","Long Beach, CA",
"SJC","San Jose, CA","DFW","Dallas/Fort Worth, TX",
"SJC","San Jose, CA","PHX","Phoenix, AZ",
"SJC","San Jose, CA","DFW","Dallas/Fort Worth, TX",
"SJC","San Jose, CA","PHX","Phoenix, AZ",
"SJC","San Jose, CA","PHX","Phoenix, AZ",
"SJC","San Jose, CA","DEN","Denver, CO",
"SJT","San Angelo, TX","VBG","Lompoc, CA",
"SJT","San Angelo, TX","AUS","Austin, TX",
"SJT","San Angelo, TX","BWD","Brownwood, TX",
"SJT","San Angelo, TX","BIX","Biloxi, MS",
"SJT","San Angelo, TX","DFW","Dallas/Fort Worth, TX",
"SJT","San Angelo, TX","DFW","Dallas/Fort Worth, TX",
"SJU","San Juan, PR","STX","Christiansted, VI",
"SJU","San Juan, PR","STT","Charlotte Amalie, VI",
"SJU","San Juan, PR","STT","Charlotte Amalie, VI",
"SJU","San Juan, PR","STX","Christiansted, VI",
"SJU","San Juan, PR","STT","Charlotte Amalie, VI",
"SJU","San Juan, PR","MIA","Miami, FL",
"SJU","San Juan, PR","VQS","Vieques, PR",
"SJU","San Juan, PR","CPX","Culebra, PR",
"SJU","San Juan, PR","STX","Christiansted, VI",
"SJU","San Juan, PR","STT","Charlotte Amalie, VI",
"SJU","San Juan, PR","STX","Christiansted, VI",
"SJU","San Juan, PR","STT","Charlotte Amalie, VI",
"SJU","San Juan, PR","XNA","Fayetteville, AR",
"SJU","San Juan, PR","YIP","Detroit, MI",
"SJU","San Juan, PR","TPA","Tampa, FL",
"SJU","San Juan, PR","BWI","Baltimore, MD",
"SJU","San Juan, PR","MCO","Orlando, FL",
"SJU","San Juan, PR","EWR","Newark, NJ",
"SJU","San Juan, PR","BWI","Baltimore, MD",
"SJU","San Juan, PR","FLL","Fort Lauderdale, FL",
"SJU","San Juan, PR","MCO","Orlando, FL",
"SJU","San Juan, PR","EWR","Newark, NJ",
"SJU","San Juan, PR","TPA","Tampa, FL",
"SJU","San Juan, PR","BWI","Baltimore, MD",
"SJU","San Juan, PR","PHL","Philadelphia, PA",
"SJU","San Juan, PR","FLL","Fort Lauderdale, FL",
"SJU","San Juan, PR","BOS","Boston, MA",
"SJU","San Juan, PR","MCO","Orlando, FL",
"SJU","San Juan, PR","EWR","Newark, NJ",
"SJU","San Juan, PR","TPA","Tampa, FL",
"SJU","San Juan, PR","BWI","Baltimore, MD",
"SJU","San Juan, PR","PHL","Philadelphia, PA",
"SJU","San Juan, PR","FLL","Fort Lauderdale, FL",
"SJU","San Juan, PR","MCO","Orlando, FL",
"SJU","San Juan, PR","MEM","Memphis, TN",
"SJU","San Juan, PR","STX","Christiansted, VI",
"SJU","San Juan, PR","STT","Charlotte Amalie, VI",
"SJU","San Juan, PR","MEM","Memphis, TN",
"SJU","San Juan, PR","AFW","Dallas/Fort Worth, TX",
"SJU","San Juan, PR","MSP","Minneapolis, MN",
"SJU","San Juan, PR","TPA","Tampa, FL",
"SJU","San Juan, PR","MEM","Memphis, TN",
"SJU","San Juan, PR","MIA","Miami, FL",
"SJU","San Juan, PR","MCO","Orlando, FL",
"SJU","San Juan, PR","ORD","Chicago, IL",
"SJU","San Juan, PR","MCO","Orlando, FL",
"SJU","San Juan, PR","MIA","Miami, FL",
"SJU","San Juan, PR","ORD","Chicago, IL",
"SJU","San Juan, PR","EWR","Newark, NJ",
"SJU","San Juan, PR","RDU","Raleigh/Durham, NC",
"SJU","San Juan, PR","PHL","Philadelphia, PA",
"SJU","San Juan, PR","ATL","Atlanta, GA",
"SJU","San Juan, PR","MCO","Orlando, FL",
"SJU","San Juan, PR","MIA","Miami, FL",
"SJU","San Juan, PR","EWR","Newark, NJ",
"SJU","San Juan, PR","EWR","Newark, NJ",
"SJU","San Juan, PR","ORD","Chicago, IL",
"SJU","San Juan, PR","IAH","Houston, TX",
"SJU","San Juan, PR","EWR","Newark, NJ",
"SJU","San Juan, PR","IAD","Washington, DC",
"SJU","San Juan, PR","FLL","Fort Lauderdale, FL",
"SJU","San Juan, PR","BOS","Boston, MA",
"SJU","San Juan, PR","STT","Charlotte Amalie, VI",
"SJU","San Juan, PR","JFK","New York, NY",
"SJU","San Juan, PR","MCO","Orlando, FL",
"SJU","San Juan, PR","EWR","Newark, NJ",
"SJU","San Juan, PR","BOS","Boston, MA",
"SJU","San Juan, PR","DCA","Washington, DC",
"SJU","San Juan, PR","JFK","New York, NY",
"SJU","San Juan, PR","MCO","Orlando, FL",
"SJU","San Juan, PR","EWR","Newark, NJ",
"SJU","San Juan, PR","TPA","Tampa, FL",
"SJU","San Juan, PR","RDU","Raleigh/Durham, NC",
"SJU","San Juan, PR","PHL","Philadelphia, PA",
"SJU","San Juan, PR","BDL","Hartford, CT",
"SJU","San Juan, PR","FLL","Fort Lauderdale, FL",
"SJU","San Juan, PR","BOS","Boston, MA",
"SJU","San Juan, PR","DCA","Washington, DC",
"SJU","San Juan, PR","JFK","New York, NY",
"SJU","San Juan, PR","MCO","Orlando, FL",
"SJU","San Juan, PR","VQS","Vieques, PR",
"SJU","San Juan, PR","CPX","Culebra, PR",
"SJU","San Juan, PR","MIA","Miami, FL",
"SJU","San Juan, PR","SDF","Louisville, KY",
"SJU","San Juan, PR","MIA","Miami, FL",
"SJU","San Juan, PR","PHL","Philadelphia, PA",
"SJU","San Juan, PR","SDF","Louisville, KY",
"SJU","San Juan, PR","TYS","Knoxville, TN",
"SJU","San Juan, PR","JAX","Jacksonville, FL",
"SJU","San Juan, PR","GSP","Greer, SC",
"SJU","San Juan, PR","CLT","Charlotte, NC",
"SJU","San Juan, PR","ATL","Atlanta, GA",
"SJU","San Juan, PR","SDF","Louisville, KY",
"SJU","San Juan, PR","SDF","Louisville, KY",
"SJU","San Juan, PR","VQS","Vieques, PR",
"SJU","San Juan, PR","MAZ","Mayaguez, PR",
"SJU","San Juan, PR","CPX","Culebra, PR",
"SJU","San Juan, PR","STX","Christiansted, VI",
"SJU","San Juan, PR","STT","Charlotte Amalie, VI",
"SJU","San Juan, PR","JFK","New York, NY",
"SJU","San Juan, PR","ATL","Atlanta, GA",
"SJU","San Juan, PR","DTW","Detroit, MI",
"SJU","San Juan, PR","ATL","Atlanta, GA",
"SJU","San Juan, PR","JFK","New York, NY",
"SJU","San Juan, PR","MEM","Memphis, TN",
"SJU","San Juan, PR","TPA","Tampa, FL",
"SJU","San Juan, PR","BWI","Baltimore, MD",
"SJU","San Juan, PR","FLL","Fort Lauderdale, FL",
"SJU","San Juan, PR","MDW","Chicago, IL",
"SJU","San Juan, PR","MCO","Orlando, FL",
"SJU","San Juan, PR","MIA","Miami, FL",
"SJU","San Juan, PR","MIA","Miami, FL",
"SJU","San Juan, PR","CLT","Charlotte, NC",
"SJU","San Juan, PR","PHL","Philadelphia, PA",
"SJU","San Juan, PR","DFW","Dallas/Fort Worth, TX",
"SJU","San Juan, PR","MIA","Miami, FL",
"SJU","San Juan, PR","ORD","Chicago, IL",
"SJU","San Juan, PR","CLT","Charlotte, NC",
"SJU","San Juan, PR","DFW","Dallas/Fort Worth, TX",
"SJU","San Juan, PR","CLT","Charlotte, NC",
"SJU","San Juan, PR","MIA","Miami, FL",
"SJU","San Juan, PR","ORD","Chicago, IL",
"SJU","San Juan, PR","IAH","Houston, TX",
"SJU","San Juan, PR","EWR","Newark, NJ",
"SJU","San Juan, PR","IAD","Washington, DC",
"SJU","San Juan, PR","MIA","Miami, FL",
"SJU","San Juan, PR","MIA","Miami, FL",
"SJU","San Juan, PR","EWR","Newark, NJ",
"SJU","San Juan, PR","MIA","Miami, FL",
"SJU","San Juan, PR","CVG","Cincinnati, OH",
"SJU","San Juan, PR","CVG","Cincinnati, OH",
"SKF","San Antonio, TX","SJT","San Angelo, TX",
"SKF","San Antonio, TX","RFD","Rockford, IL",
"SKF","San Antonio, TX","SJT","San Angelo, TX",
"SKK","Shaktoolik, AK","KKA","Koyuk, AK",
"SKK","Shaktoolik, AK","UNK","Unalakleet, AK",
"SKK","Shaktoolik, AK","KKA","Koyuk, AK",
"SKK","Shaktoolik, AK","UNK","Unalakleet, AK",
"SKK","Shaktoolik, AK","OME","Nome, AK",
"SKK","Shaktoolik, AK","UNK","Unalakleet, AK",
"SKK","Shaktoolik, AK","ANC","Anchorage, AK",
"SKK","Shaktoolik, AK","OME","Nome, AK",
"SKK","Shaktoolik, AK","ELI","Elim, AK",
"SKK","Shaktoolik, AK","KKA","Koyuk, AK",
"SKK","Shaktoolik, AK","UNK","Unalakleet, AK",
"SKK","Shaktoolik, AK","UNK","Unalakleet, AK",
"SKK","Shaktoolik, AK","OME","Nome, AK",
"SKK","Shaktoolik, AK","KKA","Koyuk, AK",
"SKK","Shaktoolik, AK","OME","Nome, AK",
"SKK","Shaktoolik, AK","SMK","St. Michael, AK",
"SKK","Shaktoolik, AK","OME","Nome, AK",
"SKW","Skwentna, AK","MRI","Anchorage, AK",
"SKW","Skwentna, AK","MRI","Anchorage, AK",
"SKW","Skwentna, AK","MRI","Anchorage, AK",
"SKW","Skwentna, AK","MRI","Anchorage, AK",
"SLC","Salt Lake City, UT","SEA","Seattle, WA",
"SLC","Salt Lake City, UT","SEA","Seattle, WA",
"SLC","Salt Lake City, UT","SEA","Seattle, WA",
"SLC","Salt Lake City, UT","PUW","Pullman, WA",
"SLC","Salt Lake City, UT","EUG","Eugene, OR",
"SLC","Salt Lake City, UT","SEA","Seattle, WA",
"SLC","Salt Lake City, UT","BJC","Broomfield, CO",
"SLC","Salt Lake City, UT","EWR","Newark, NJ",
"SLC","Salt Lake City, UT","IDA","Idaho Falls, ID",
"SLC","Salt Lake City, UT","CDC","Cedar City, UT",
"SLC","Salt Lake City, UT","SGU","St. George, UT",
"SLC","Salt Lake City, UT","BOI","Boise, ID",
"SLC","Salt Lake City, UT","SAT","San Antonio, TX",
"SLC","Salt Lake City, UT","RAP","Rapid City, SD",
"SLC","Salt Lake City, UT","FAT","Fresno, CA",
"SLC","Salt Lake City, UT","PIH","Pocatello, ID",
"SLC","Salt Lake City, UT","ONT","Ontario, CA",
"SLC","Salt Lake City, UT","PSP","Palm Springs, CA",
"SLC","Salt Lake City, UT","MSP","Minneapolis, MN",
"SLC","Salt Lake City, UT","GEG","Spokane, WA",
"SLC","Salt Lake City, UT","PDX","Portland, OR",
"SLC","Salt Lake City, UT","RDM","Bend/Redmond, OR",
"SLC","Salt Lake City, UT","GJT","Grand Junction, CO",
"SLC","Salt Lake City, UT","CPR","Casper, WY",
"SLC","Salt Lake City, UT","IDA","Idaho Falls, ID",
"SLC","Salt Lake City, UT","LWS","Lewiston, ID",
"SLC","Salt Lake City, UT","GTF","Great Falls, MT",
"SLC","Salt Lake City, UT","MSO","Missoula, MT",
"SLC","Salt Lake City, UT","HLN","Helena, MT",
"SLC","Salt Lake City, UT","BIL","Billings, MT",
"SLC","Salt Lake City, UT","TUL","Tulsa, OK",
"SLC","Salt Lake City, UT","LAX","Los Angeles, CA",
"SLC","Salt Lake City, UT","BZN","Bozeman, MT",
"SLC","Salt Lake City, UT","FCA","Kalispell, MT",
"SLC","Salt Lake City, UT","TWF","Twin Falls, ID",
"SLC","Salt Lake City, UT","MFR","Medford, OR",
"SLC","Salt Lake City, UT","TUS","Tucson, AZ",
"SLC","Salt Lake City, UT","OKC","Oklahoma City, OK",
"SLC","Salt Lake City, UT","COS","Colorado Springs, CO",
"SLC","Salt Lake City, UT","ORD","Chicago, IL",
"SLC","Salt Lake City, UT","CDC","Cedar City, UT",
"SLC","Salt Lake City, UT","SGU","St. George, UT",
"SLC","Salt Lake City, UT","FAT","Fresno, CA",
"SLC","Salt Lake City, UT","PIH","Pocatello, ID",
"SLC","Salt Lake City, UT","DEN","Denver, CO",
"SLC","Salt Lake City, UT","SEA","Seattle, WA",
"SLC","Salt Lake City, UT","GJT","Grand Junction, CO",
"SLC","Salt Lake City, UT","CPR","Casper, WY",
"SLC","Salt Lake City, UT","LWS","Lewiston, ID",
"SLC","Salt Lake City, UT","GTF","Great Falls, MT",
"SLC","Salt Lake City, UT","SFO","San Francisco, CA",
"SLC","Salt Lake City, UT","BTM","Butte, MT",
"SLC","Salt Lake City, UT","TWF","Twin Falls, ID",
"SLC","Salt Lake City, UT","TUS","Tucson, AZ",
"SLC","Salt Lake City, UT","EKO","Elko, NV",
"SLC","Salt Lake City, UT","COS","Colorado Springs, CO",
"SLC","Salt Lake City, UT","ORD","Chicago, IL",
"SLC","Salt Lake City, UT","CDC","Cedar City, UT",
"SLC","Salt Lake City, UT","SGU","St. George, UT",
"SLC","Salt Lake City, UT","RAP","Rapid City, SD",
"SLC","Salt Lake City, UT","FAT","Fresno, CA",
"SLC","Salt Lake City, UT","DEN","Denver, CO",
"SLC","Salt Lake City, UT","GEG","Spokane, WA",
"SLC","Salt Lake City, UT","PDX","Portland, OR",
"SLC","Salt Lake City, UT","GJT","Grand Junction, CO",
"SLC","Salt Lake City, UT","GTF","Great Falls, MT",
"SLC","Salt Lake City, UT","MSO","Missoula, MT",
"SLC","Salt Lake City, UT","HLN","Helena, MT",
"SLC","Salt Lake City, UT","BIL","Billings, MT",
"SLC","Salt Lake City, UT","DFW","Dallas/Fort Worth, TX",
"SLC","Salt Lake City, UT","TUL","Tulsa, OK",
"SLC","Salt Lake City, UT","LAX","Los Angeles, CA",
"SLC","Salt Lake City, UT","BZN","Bozeman, MT",
"SLC","Salt Lake City, UT","PHX","Phoenix, AZ",
"SLC","Salt Lake City, UT","SFO","San Francisco, CA",
"SLC","Salt Lake City, UT","TWF","Twin Falls, ID",
"SLC","Salt Lake City, UT","MFR","Medford, OR",
"SLC","Salt Lake City, UT","TUS","Tucson, AZ",
"SLC","Salt Lake City, UT","OKC","Oklahoma City, OK",
"SLC","Salt Lake City, UT","COS","Colorado Springs, CO",
"SLC","Salt Lake City, UT","STL","St. Louis, MO",
"SLC","Salt Lake City, UT","SMF","Sacramento, CA",
"SLC","Salt Lake City, UT","DEN","Denver, CO",
"SLC","Salt Lake City, UT","LAS","Las Vegas, NV",
"SLC","Salt Lake City, UT","OAK","Oakland, CA",
"SLC","Salt Lake City, UT","SAN","San Diego, CA",
"SLC","Salt Lake City, UT","BWI","Baltimore, MD",
"SLC","Salt Lake City, UT","DAL","Dallas, TX",
"SLC","Salt Lake City, UT","HOU","Houston, TX",
"SLC","Salt Lake City, UT","BNA","Nashville, TN",
"SLC","Salt Lake City, UT","LAX","Los Angeles, CA",
"SLC","Salt Lake City, UT","PHX","Phoenix, AZ",
"SLC","Salt Lake City, UT","AUS","Austin, TX",
"SLC","Salt Lake City, UT","MDW","Chicago, IL",
"SLC","Salt Lake City, UT","DEN","Denver, CO",
"SLC","Salt Lake City, UT","SAN","San Diego, CA",
"SLC","Salt Lake City, UT","LAX","Los Angeles, CA",
"SLC","Salt Lake City, UT","PHX","Phoenix, AZ",
"SLC","Salt Lake City, UT","MDW","Chicago, IL",
"SLC","Salt Lake City, UT","PHX","Phoenix, AZ",
"SLC","Salt Lake City, UT","IAH","Houston, TX",
"SLC","Salt Lake City, UT","MMU","Morristown, NJ",
"SLC","Salt Lake City, UT","BUR","Burbank, CA",
"SLC","Salt Lake City, UT","SLE","Salem, OR",
"SLC","Salt Lake City, UT","ORD","Chicago, IL",
"SLC","Salt Lake City, UT","ORD","Chicago, IL",
"SLC","Salt Lake City, UT","OAK","Oakland, CA",
"SLC","Salt Lake City, UT","MEM","Memphis, TN",
"SLC","Salt Lake City, UT","IND","Indianapolis, IN",
"SLC","Salt Lake City, UT","AFW","Dallas/Fort Worth, TX",
"SLC","Salt Lake City, UT","PIH","Pocatello, ID",
"SLC","Salt Lake City, UT","IDA","Idaho Falls, ID",
"SLC","Salt Lake City, UT","TWF","Twin Falls, ID",
"SLC","Salt Lake City, UT","SUN","Sun Valley/Hailey/Ketchum, ID",
"SLC","Salt Lake City, UT","ONT","Ontario, CA",
"SLC","Salt Lake City, UT","OAK","Oakland, CA",
"SLC","Salt Lake City, UT","MEM","Memphis, TN",
"SLC","Salt Lake City, UT","AFW","Dallas/Fort Worth, TX",
"SLC","Salt Lake City, UT","ONT","Ontario, CA",
"SLC","Salt Lake City, UT","MEM","Memphis, TN",
"SLC","Salt Lake City, UT","SBD","San Bernardino, CA",
"SLC","Salt Lake City, UT","DEN","Denver, CO",
"SLC","Salt Lake City, UT","MEM","Memphis, TN",
"SLC","Salt Lake City, UT","IND","Indianapolis, IN",
"SLC","Salt Lake City, UT","PIH","Pocatello, ID",
"SLC","Salt Lake City, UT","IDA","Idaho Falls, ID",
"SLC","Salt Lake City, UT","JAC","Jackson, WY",
"SLC","Salt Lake City, UT","MEM","Memphis, TN",
"SLC","Salt Lake City, UT","PDX","Portland, OR",
"SLC","Salt Lake City, UT","MEM","Memphis, TN",
"SLC","Salt Lake City, UT","SDF","Louisville, KY",
"SLC","Salt Lake City, UT","COS","Colorado Springs, CO",
"SLC","Salt Lake City, UT","CVG","Cincinnati, OH",
"SLC","Salt Lake City, UT","DEN","Denver, CO",
"SLC","Salt Lake City, UT","LAS","Las Vegas, NV",
"SLC","Salt Lake City, UT","DEN","Denver, CO",
"SLC","Salt Lake City, UT","LAS","Las Vegas, NV",
"SLC","Salt Lake City, UT","PHX","Phoenix, AZ",
"SLC","Salt Lake City, UT","DEN","Denver, CO",
"SLC","Salt Lake City, UT","LAS","Las Vegas, NV",
"SLC","Salt Lake City, UT","PHX","Phoenix, AZ",
"SLC","Salt Lake City, UT","ORD","Chicago, IL",
"SLC","Salt Lake City, UT","EWR","Newark, NJ",
"SLC","Salt Lake City, UT","DEN","Denver, CO",
"SLC","Salt Lake City, UT","SFO","San Francisco, CA",
"SLC","Salt Lake City, UT","IAH","Houston, TX",
"SLC","Salt Lake City, UT","EWR","Newark, NJ",
"SLC","Salt Lake City, UT","DEN","Denver, CO",
"SLC","Salt Lake City, UT","LAX","Los Angeles, CA",
"SLC","Salt Lake City, UT","FLL","Fort Lauderdale, FL",
"SLC","Salt Lake City, UT","BOS","Boston, MA",
"SLC","Salt Lake City, UT","JFK","New York, NY",
"SLC","Salt Lake City, UT","MCO","Orlando, FL",
"SLC","Salt Lake City, UT","ONT","Ontario, CA",
"SLC","Salt Lake City, UT","OAK","Oakland, CA",
"SLC","Salt Lake City, UT","RFD","Rockford, IL",
"SLC","Salt Lake City, UT","PHX","Phoenix, AZ",
"SLC","Salt Lake City, UT","SBD","San Bernardino, CA",
"SLC","Salt Lake City, UT","MHR","Sacramento, CA",
"SLC","Salt Lake City, UT","SDF","Louisville, KY",
"SLC","Salt Lake City, UT","STL","St. Louis, MO",
"SLC","Salt Lake City, UT","BOI","Boise, ID",
"SLC","Salt Lake City, UT","ONT","Ontario, CA",
"SLC","Salt Lake City, UT","OAK","Oakland, CA",
"SLC","Salt Lake City, UT","PDX","Portland, OR",
"SLC","Salt Lake City, UT","RFD","Rockford, IL",
"SLC","Salt Lake City, UT","PHX","Phoenix, AZ",
